"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","direction","screen_duration","acceleration","start_time","initial_speed","final_speed","correct_response","correct","key_response","ball_start_time","ball_end_time","key_press_time","rt_from_ball","practice","extreme","subject_id","study_id","session_id","right_bias","left_bias","recodeDir","recodeKey"
"","","","","","moving-image",167,653182,"0.0-5.5-0.146-0.146",4630,"","","DOWN",1500,-0.7,1000,3.45833333333333,2.40833333333333,"d","false","a",1001,2497,4630,2133,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DOWN",1
"","","","","","moving-image",168,656534,"0.0-5.5-0.147-0.147",2849,"","","LEFT",1500,3.54,1000,0.278333333333333,5.58833333333333,"a","true","a",1000,2497,2849,352,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DECELERATING",1
"","","","","","moving-image",169,659942,"0.0-5.5-0.148-0.148",2904,"","","DOWN",1500,2.8,1000,0.833333333333334,5.03333333333333,"a","true","a",1000,2497,2905,408,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DOWN",1
"","","","","","moving-image",170,662671,"0.0-5.5-0.149-0.149",2225,"","","LEFT",1000,-3.2,1000,6,2.8,"d","false","a",1000,2000,2225,225,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DECELERATING",1
"","","","","","moving-image",172,666926,"0.0-5.6-0.150-0.150",2884,"","","DOWN",1500,-2.8,1000,5.03333333333333,0.833333333333334,"d","true","d",1000,2465,2883,418,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DOWN",0
"","","","","","moving-image",173,671751,"0.0-5.6-0.151-0.151",4321,"","","LEFT",1500,2.8,1000,0.833333333333334,5.03333333333333,"a","true","a",1001,2497,4322,1825,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DECELERATING",1
"","","","","","moving-image",174,676385,"0.0-5.6-0.152-0.152",4129,"","","DOWN",1500,2.1,1000,1.35833333333333,4.50833333333333,"a","true","a",1000,2497,4129,1632,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DOWN",1
"","","","","","moving-image",175,680049,"0.0-5.6-0.153-0.153",3160,"","","RIGHT",1500,1.06666,1000,2.13333833333333,3.73332833333333,"a","false","d",1001,2497,3160,663,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","ACCELERATING",0
"","","","","","moving-image",176,684161,"0.0-5.6-0.154-0.154",3609,"","","DOWN",1500,0,1000,2.93333333333333,2.93333333333333,"d","false","a",1000,2497,3608,1111,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DOWN",1
"","","","","","moving-image",177,687246,"0.0-5.6-0.155-0.155",2581,"","","RIGHT",1500,-2.1,1000,4.50833333333333,1.35833333333333,"d","true","d",1001,2481,2581,100,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","ACCELERATING",0
"","","","","","moving-image",178,689942,"0.0-5.6-0.156-0.156",2192,"","","DOWN",1000,1.06666,1000,3.86667,4.93333,"a","true","a",1000,2001,2192,191,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DOWN",1
"","","","","","moving-image",179,693551,"0.0-5.6-0.157-0.157",3105,"","","LEFT",1500,0,1000,2.93333333333333,2.93333333333333,"d","false","a",1001,2497,3105,608,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DECELERATING",1
"","","","","","moving-image",180,696625,"0.0-5.6-0.158-0.158",2571,"","","UP",1500,-2.8,1000,5.03333333333333,0.833333333333334,"d","true","d",1001,2464,2571,107,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","UP",0
"","","","","","moving-image",181,699577,"0.0-5.6-0.159-0.159",2449,"","","LEFT",1000,-3.2,1000,6,2.8,"d","true","d",1001,2000,2449,449,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DECELERATING",0
"","","","","","moving-image",184,707296,"0.0-5.6-0.162-0.162",2137,"","","DOWN",1000,1.6,1000,3.6,5.2,"a","true","a",1001,2000,2136,136,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DOWN",1
"","","","","","moving-image",185,710415,"0.0-5.6-0.163-0.163",2615,"","","RIGHT",1500,-2.8,1000,5.03333333333333,0.833333333333334,"d","true","d",1000,2464,2615,151,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","ACCELERATING",0
"","","","","","moving-image",186,714971,"0.0-5.6-0.164-0.164",4052,"","","DOWN",1500,0,1000,2.93333333333333,2.93333333333333,"d","true","d",1001,2497,4052,1555,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DOWN",0
"","","","","","moving-image",187,718202,"0.0-5.6-0.165-0.165",2727,"","","RIGHT",1500,2.1,1000,1.35833333333333,4.50833333333333,"a","true","a",1000,2497,2727,230,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","ACCELERATING",1
"","","","","","moving-image",188,721356,"0.0-5.6-0.166-0.166",2650,"","","UP",1500,2.1,1000,1.35833333333333,4.50833333333333,"a","true","a",1000,2497,2650,153,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","UP",1
"","","","","","moving-image",189,724409,"0.0-5.6-0.167-0.167",2549,"","","LEFT",1500,0.7,1000,2.40833333333333,3.45833333333333,"a","true","a",1001,2496,2549,53,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DECELERATING",1
"","","","","","moving-image",190,727484,"0.0-5.6-0.168-0.168",2571,"","","UP",1500,-0.7,1000,3.45833333333333,2.40833333333333,"d","true","d",1001,2497,2571,74,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","UP",0
"","","","","","moving-image",191,730602,"0.0-5.6-0.169-0.169",2615,"","","LEFT",1500,-2.1,1000,4.50833333333333,1.35833333333333,"d","true","d",1001,2480,2615,135,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DECELERATING",0
"","","","","","moving-image",192,734280,"0.0-5.6-0.170-0.170",3174,"","","DOWN",1000,0,1000,4.4,4.4,"d","false","a",1001,2001,3174,1173,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DOWN",1
"","","","","","moving-image",193,737555,"0.0-5.6-0.171-0.171",2771,"","","LEFT",1500,1.06666,1000,2.13333833333333,3.73332833333333,"a","true","a",1000,2496,2771,275,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DECELERATING",1
"","","","","","moving-image",194,741633,"0.0-5.6-0.172-0.172",3574,"","","DOWN",1500,0.7,1000,2.40833333333333,3.45833333333333,"a","false","d",1001,2496,3575,1079,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DOWN",0
"","","","","","moving-image",195,744684,"0.0-5.6-0.173-0.173",2548,"","","LEFT",1500,1.06666,1000,2.13333833333333,3.73332833333333,"a","true","a",1001,2496,2547,51,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DECELERATING",1
"","","","","","moving-image",196,748226,"0.0-5.6-0.174-0.174",3038,"","","UP",1500,0,1000,2.93333333333333,2.93333333333333,"d","false","a",1001,2497,3038,541,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","UP",1
"","","","","","moving-image",198,752425,"0.0-5.7-0.175-0.175",2717,"","","RIGHT",1500,2.8,1000,0.833333333333334,5.03333333333333,"a","true","a",1001,2497,2718,221,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","ACCELERATING",1
"","","","","","moving-image",199,756368,"0.0-5.7-0.176-0.176",3439,"","","UP",1500,-1.4,1000,3.98333333333333,1.88333333333333,"d","false","a",1001,2481,3439,958,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","UP",1
"","","","","","moving-image",200,758995,"0.0-5.7-0.177-0.177",2123,"","","RIGHT",1000,1.06666,1000,3.86667,4.93333,"a","true","a",1002,2000,2123,123,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","ACCELERATING",1
"","","","","","moving-image",201,762393,"0.0-5.7-0.178-0.178",2894,"","","UP",1500,-1.06666,1000,3.73332833333333,2.13333833333333,"d","true","d",1000,2497,2893,396,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","UP",0
"","","","","","moving-image",203,767805,"0.0-5.7-0.180-0.180",2392,"","","UP",1000,0,1000,4.4,4.4,"d","false","a",1000,2000,2391,391,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","UP",1
"","","","","","moving-image",204,771036,"0.0-5.7-0.181-0.181",2727,"","","LEFT",1500,-1.06666,1000,3.73332833333333,2.13333833333333,"d","true","d",1000,2497,2727,230,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DECELERATING",0
"","","","","","moving-image",205,773865,"0.0-5.7-0.182-0.182",2326,"","","DOWN",1000,-1.6,1000,5.2,3.6,"d","false","a",1000,2001,2326,325,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DOWN",1
"","","","","","moving-image",206,777196,"0.0-5.7-0.183-0.183",2828,"","","LEFT",1000,-1.06666,1000,4.93333,3.86667,"d","false","a",1000,2000,2827,827,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DECELERATING",1
"","","","","","moving-image",207,781540,"0.0-5.7-0.184-0.184",3840,"","","DOWN",1500,-0.7,1000,3.45833333333333,2.40833333333333,"d","true","d",1001,2497,3839,1342,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DOWN",0
"","","","","","moving-image",208,785161,"0.0-5.7-0.185-0.185",3117,"","","RIGHT",1500,0.7,1000,2.40833333333333,3.45833333333333,"a","false","d",1001,2496,3118,622,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","ACCELERATING",0
"","","","","","moving-image",209,788926,"0.0-5.7-0.186-0.186",3262,"","","DOWN",1000,0,1000,4.4,4.4,"d","true","d",1001,2001,3262,1261,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DOWN",0
"","","","","","moving-image",210,792048,"0.0-5.7-0.187-0.187",2618,"","","LEFT",1500,-2.8,1000,5.03333333333333,0.833333333333334,"d","true","d",1001,2464,2617,153,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DECELERATING",0
"","","","","","moving-image",211,795747,"0.0-5.7-0.188-0.188",3196,"","","UP",1500,1.4,1000,1.88333333333333,3.98333333333333,"a","true","a",1001,2496,3196,700,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","UP",1
"","","","","","moving-image",212,799068,"0.0-5.7-0.189-0.189",2817,"","","RIGHT",1500,3.54,1000,0.278333333333333,5.58833333333333,"a","true","a",1000,2496,2816,320,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","ACCELERATING",1
"","","","","","moving-image",213,802767,"0.0-5.7-0.190-0.190",3195,"","","DOWN",1500,-0.7,1000,3.45833333333333,2.40833333333333,"d","true","d",1001,2497,3195,698,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DOWN",0
"","","","","","moving-image",214,808471,"0.0-5.7-0.191-0.191",5200,"","","RIGHT",1000,1.6,1000,3.6,5.2,"a","false","d",1000,2000,5200,3200,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","ACCELERATING",0
"","","","","","moving-image",215,811791,"0.0-5.7-0.192-0.192",2816,"","","DOWN",1500,-1.06666,1000,3.73332833333333,2.13333833333333,"d","true","d",1000,2496,2815,319,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DOWN",0
"","","","","","moving-image",216,816157,"0.0-5.7-0.193-0.193",3863,"","","LEFT",1500,0.7,1000,2.40833333333333,3.45833333333333,"a","true","a",1001,2497,3863,1366,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DECELERATING",1
"","","","","","moving-image",217,818684,"0.0-5.7-0.194-0.194",2023,"","","UP",1000,1.06666,1000,3.86667,4.93333,"a","true","a",1001,2002,2023,21,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","UP",1
"","","","","","moving-image",218,821704,"0.0-5.7-0.195-0.195",2515,"","","RIGHT",1500,-1.06666,1000,3.73332833333333,2.13333833333333,"d","true","d",1001,2496,2514,18,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","ACCELERATING",0
"","","","","","moving-image",219,824276,"0.0-5.7-0.196-0.196",2067,"","","DOWN",1000,3.2,1000,2.8,6,"a","true","a",1000,2000,2067,67,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DOWN",1
"","","","","","moving-image",220,827729,"0.0-5.7-0.197-0.197",2949,"","","RIGHT",1500,2.1,1000,1.35833333333333,4.50833333333333,"a","true","a",1001,2497,2950,453,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","ACCELERATING",1
"","","","","","moving-image",221,831284,"0.0-5.7-0.198-0.198",3052,"","","UP",1500,1.06666,1000,2.13333833333333,3.73332833333333,"a","false","d",1001,2497,3052,555,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","UP",0
"","","","","","moving-image",222,834371,"0.0-5.7-0.199-0.199",2581,"","","LEFT",1500,-2.1,1000,4.50833333333333,1.35833333333333,"d","true","d",1000,2480,2581,101,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DECELERATING",0
"","","","","","moving-image",3,23245,"0.0-3.0-0.0",5071,"","","UP",1000,0,1000,4.4,4.4,"d","false","a",1002,2002,5071,3069,"true","false","600c3a4cf1786b0d29f2e0b5","649333f3a54f0d623a537f0c","649334ec95718e0d2754ae02","Positive","Negative","UP",1
"","","","","","moving-image",5,33125,"0.0-3.2-0.2",3052,"","","UP",1000,-1.06666,1000,4.93333,3.86667,"d","true","d",1001,1995,3052,1057,"true","false","600c3a4cf1786b0d29f2e0b5","649333f3a54f0d623a537f0c","649334ec95718e0d2754ae02","Positive","Negative","UP",0
"","","","","","moving-image",7,41745,"0.0-3.4-0.4",2919,"","","DOWN",1500,-2.1,1000,4.50833333333333,1.35833333333333,"d","true","d",1001,2481,2919,438,"true","false","600c3a4cf1786b0d29f2e0b5","649333f3a54f0d623a537f0c","649334ec95718e0d2754ae02","Positive","Negative","DOWN",0
"","","","","","moving-image",8,46542,"0.0-3.5-0.5",3287,"","","RIGHT",1000,1.6,1000,3.6,5.2,"a","true","a",1008,1993,3286,1293,"true","false","600c3a4cf1786b0d29f2e0b5","649333f3a54f0d623a537f0c","649334ec95718e0d2754ae02","Positive","Negative","ACCELERATING",1
"","","","","","moving-image",9,51512,"0.0-3.6-0.6",3454,"","","UP",1500,1.4,1000,1.88333333333333,3.98333333333333,"a","true","a",1011,2499,3454,955,"true","false","600c3a4cf1786b0d29f2e0b5","649333f3a54f0d623a537f0c","649334ec95718e0d2754ae02","Positive","Negative","UP",1
"","","","","","moving-image",10,56426,"0.0-3.7-0.7",3408,"","","LEFT",1000,1.06666,1000,3.86667,4.93333,"a","true","a",1009,1993,3408,1415,"true","false","600c3a4cf1786b0d29f2e0b5","649333f3a54f0d623a537f0c","649334ec95718e0d2754ae02","Positive","Negative","DECELERATING",1
"","","","","","moving-image",11,61244,"0.0-3.8-0.8",3312,"","","DOWN",1000,-1.06666,1000,4.93333,3.86667,"d","true","d",1004,2001,3311,1310,"true","false","600c3a4cf1786b0d29f2e0b5","649333f3a54f0d623a537f0c","649334ec95718e0d2754ae02","Positive","Negative","DOWN",0
"","","","","","moving-image",13,70060,"0.0-3.10-0.10",2873,"","","UP",1000,-1.06666,1000,4.93333,3.86667,"d","true","d",1008,1991,2873,882,"true","false","600c3a4cf1786b0d29f2e0b5","649333f3a54f0d623a537f0c","649334ec95718e0d2754ae02","Positive","Negative","UP",0
"","","","","","moving-image",14,74893,"0.0-3.11-0.11",3319,"","","RIGHT",1500,-1.06666,1000,3.73332833333333,2.13333833333333,"d","true","d",1002,2497,3319,822,"true","false","600c3a4cf1786b0d29f2e0b5","649333f3a54f0d623a537f0c","649334ec95718e0d2754ae02","Positive","Negative","ACCELERATING",0
"","","","","","moving-image",16,95090,"0.0-5.0-0.0-0.0",3073,"","","UP",1500,-1.4,1000,3.98333333333333,1.88333333333333,"d","true","d",1001,2481,3073,592,"false","false","600c3a4cf1786b0d29f2e0b5","649333f3a54f0d623a537f0c","649334ec95718e0d2754ae02","Positive","Negative","UP",0
"","","","","","moving-image",18,101274,"0.0-5.0-0.2-0.2",2521,"","","UP",1000,-1.06666,1000,4.93333,3.86667,"d","true","d",1001,2001,2521,520,"false","false","600c3a4cf1786b0d29f2e0b5","649333f3a54f0d623a537f0c","649334ec95718e0d2754ae02","Positive","Negative","UP",0
"","","","","","moving-image",20,107785,"0.0-5.0-0.4-0.4",3135,"","","UP",1500,0.7,1000,2.40833333333333,3.45833333333333,"a","true","a",1006,2502,3135,633,"false","false","600c3a4cf1786b0d29f2e0b5","649333f3a54f0d623a537f0c","649334ec95718e0d2754ae02","Positive","Negative","UP",1
"","","","","","moving-image",22,115377,"0.0-5.0-0.6-0.6",3482,"","","DOWN",1500,0.7,1000,2.40833333333333,3.45833333333333,"a","false","d",1001,2499,3481,982,"false","false","600c3a4cf1786b0d29f2e0b5","649333f3a54f0d623a537f0c","649334ec95718e0d2754ae02","Positive","Negative","DOWN",0
"","","","","","moving-image",23,118488,"0.0-5.0-0.7-0.7",2604,"","","RIGHT",1000,1.6,1000,3.6,5.2,"a","true","a",1002,2002,2603,601,"false","false","600c3a4cf1786b0d29f2e0b5","649333f3a54f0d623a537f0c","649334ec95718e0d2754ae02","Positive","Negative","ACCELERATING",1
"","","","","","moving-image",24,122008,"0.0-5.0-0.8-0.8",3012,"","","UP",1000,-1.6,1000,5.2,3.6,"d","false","a",1001,2001,3011,1010,"false","false","600c3a4cf1786b0d29f2e0b5","649333f3a54f0d623a537f0c","649334ec95718e0d2754ae02","Positive","Negative","UP",1
"","","","","","moving-image",26,128943,"0.0-5.0-0.10-0.10",3135,"","","DOWN",1500,0,1000,2.93333333333333,2.93333333333333,"d","false","a",1003,2501,3135,634,"false","false","600c3a4cf1786b0d29f2e0b5","649333f3a54f0d623a537f0c","649334ec95718e0d2754ae02","Positive","Negative","DOWN",1
"","","","","","moving-image",27,132748,"0.0-5.0-0.11-0.11",3300,"","","LEFT",1500,-2.1,1000,4.50833333333333,1.35833333333333,"d","true","d",1006,2480,3300,820,"false","false","600c3a4cf1786b0d29f2e0b5","649333f3a54f0d623a537f0c","649334ec95718e0d2754ae02","Positive","Negative","DECELERATING",0
"","","","","","moving-image",28,136456,"0.0-5.0-0.12-0.12",3198,"","","DOWN",1500,2.8,1000,0.833333333333334,5.03333333333333,"a","true","a",1011,2505,3198,693,"false","false","600c3a4cf1786b0d29f2e0b5","649333f3a54f0d623a537f0c","649334ec95718e0d2754ae02","Positive","Negative","DOWN",1
